Scan #,Time,Uniaxial Gage C2A-13-250LW-120 on S1-Ch1 microstrain,Uniaxial Gage C2A-13-250LW-120 on S1-Ch2 microstrain
31819,0.00:05:18.19,-9568.00,1751.00
31820,0.00:05:18.20,-9568.00,1752.00
31821,0.00:05:18.21,-9568.00,1752.00
31822,0.00:05:18.22,-9568.00,1752.00
31823,0.00:05:18.23,-9568.00,1752.00
31824,0.00:05:18.24,-9568.00,1752.00
31825,0.00:05:18.25,-9567.00,1752.00
31826,0.00:05:18.26,-9567.00,1752.00
31827,0.00:05:18.27,-9567.00,1751.00
31828,0.00:05:18.28,-9567.00,1752.00
31829,0.00:05:18.29,-9567.00,1751.00
31830,0.00:05:18.30,-9567.00,1752.00
31831,0.00:05:18.31,-9567.00,1752.00
31832,0.00:05:18.32,-9567.00,1751.00
31833,0.00:05:18.33,-9566.00,1752.00
31834,0.00:05:18.34,-9566.00,1751.00
31835,0.00:05:18.35,-9567.00,1751.00
31836,0.00:05:18.36,-9567.00,1751.00
31837,0.00:05:18.37,-9566.00,1751.00
31838,0.00:05:18.38,-9566.00,1751.00
31839,0.00:05:18.39,-9566.00,1751.00
31840,0.00:05:18.40,-9566.00,1751.00
31841,0.00:05:18.41,-9566.00,1751.00
31842,0.00:05:18.42,-9566.00,1751.00
31843,0.00:05:18.43,-9566.00,1751.00
31844,0.00:05:18.44,-9565.00,1751.00
31845,0.00:05:18.45,-9565.00,1751.00
31846,0.00:05:18.46,-9565.00,1751.00
31847,0.00:05:18.47,-9565.00,1751.00
31848,0.00:05:18.48,-9565.00,1751.00
31849,0.00:05:18.49,-9565.00,1751.00
31850,0.00:05:18.50,-9565.00,1751.00
31851,0.00:05:18.51,-9564.00,1751.00
31852,0.00:05:18.52,-9565.00,1751.00
31853,0.00:05:18.53,-9565.00,1751.00
31854,0.00:05:18.54,-9565.00,1751.00
31855,0.00:05:18.55,-9565.00,1751.00
31856,0.00:05:18.56,-9564.00,1751.00
31857,0.00:05:18.57,-9564.00,1751.00
31858,0.00:05:18.58,-9565.00,1751.00
31859,0.00:05:18.59,-9564.00,1751.00
31860,0.00:05:18.60,-9564.00,1751.00
31861,0.00:05:18.61,-9564.00,1751.00
31862,0.00:05:18.62,-9564.00,1751.00
31863,0.00:05:18.63,-9564.00,1751.00
31864,0.00:05:18.64,-9564.00,1751.00
31865,0.00:05:18.65,-9564.00,1750.00
31866,0.00:05:18.66,-9564.00,1750.00
31867,0.00:05:18.67,-9563.00,1751.00
31868,0.00:05:18.68,-9563.00,1751.00
31869,0.00:05:18.69,-9563.00,1751.00
31870,0.00:05:18.70,-9563.00,1751.00
31871,0.00:05:18.71,-9563.00,1750.00
31872,0.00:05:18.72,-9563.00,1750.00
31873,0.00:05:18.73,-9563.00,1750.00
31874,0.00:05:18.74,-9563.00,1750.00
31875,0.00:05:18.75,-9562.00,1751.00
31876,0.00:05:18.76,-9562.00,1751.00
31877,0.00:05:18.77,-9562.00,1750.00
31878,0.00:05:18.78,-9562.00,1750.00
31879,0.00:05:18.79,-9562.00,1750.00
31880,0.00:05:18.80,-9562.00,1750.00
31881,0.00:05:18.81,-9562.00,1750.00
31882,0.00:05:18.82,-9562.00,1750.00
31883,0.00:05:18.83,-9562.00,1750.00
31884,0.00:05:18.84,-9562.00,1750.00
31885,0.00:05:18.85,-9562.00,1750.00
31886,0.00:05:18.86,-9562.00,1750.00
31887,0.00:05:18.87,-9561.00,1750.00
31888,0.00:05:18.88,-9561.00,1750.00
31889,0.00:05:18.89,-9561.00,1750.00
31890,0.00:05:18.90,-9561.00,1750.00
31891,0.00:05:18.91,-9561.00,1750.00
31892,0.00:05:18.92,-9561.00,1750.00
31893,0.00:05:18.93,-9561.00,1750.00
31894,0.00:05:18.94,-9561.00,1750.00
31895,0.00:05:18.95,-9561.00,1750.00
31896,0.00:05:18.96,-9561.00,1750.00
31897,0.00:05:18.97,-9561.00,1750.00
31898,0.00:05:18.98,-9561.00,1750.00
31899,0.00:05:18.99,-9561.00,1750.00
31900,0.00:05:19.00,-9561.00,1750.00
31901,0.00:05:19.01,-9560.00,1750.00
31902,0.00:05:19.02,-9561.00,1750.00
31903,0.00:05:19.03,-9560.00,1750.00
31904,0.00:05:19.04,-9560.00,1750.00
31905,0.00:05:19.05,-9560.00,1750.00
31906,0.00:05:19.06,-9560.00,1750.00
31907,0.00:05:19.07,-9560.00,1750.00
31908,0.00:05:19.08,-9560.00,1750.00
31909,0.00:05:19.09,-9560.00,1749.00
31910,0.00:05:19.10,-9560.00,1750.00
31911,0.00:05:19.11,-9560.00,1750.00
31912,0.00:05:19.12,-9560.00,1749.00
31913,0.00:05:19.13,-9559.00,1750.00
31914,0.00:05:19.14,-9559.00,1750.00
31915,0.00:05:19.15,-9559.00,1750.00
31916,0.00:05:19.16,-9559.00,1749.00
31917,0.00:05:19.17,-9559.00,1750.00
31918,0.00:05:19.18,-9559.00,1750.00
31919,0.00:05:19.19,-9559.00,1749.00
31920,0.00:05:19.20,-9559.00,1750.00
31921,0.00:05:19.21,-9559.00,1750.00
31922,0.00:05:19.22,-9559.00,1749.00
31923,0.00:05:19.23,-9559.00,1749.00
31924,0.00:05:19.24,-9559.00,1749.00
31925,0.00:05:19.25,-9559.00,1749.00
31926,0.00:05:19.26,-9559.00,1750.00
31927,0.00:05:19.27,-9558.00,1750.00
31928,0.00:05:19.28,-9558.00,1749.00
31929,0.00:05:19.29,-9558.00,1749.00
31930,0.00:05:19.30,-9558.00,1749.00
31931,0.00:05:19.31,-9558.00,1749.00
31932,0.00:05:19.32,-9558.00,1749.00
31933,0.00:05:19.33,-9558.00,1749.00
31934,0.00:05:19.34,-9558.00,1749.00
31935,0.00:05:19.35,-9558.00,1749.00
31936,0.00:05:19.36,-9558.00,1749.00
31937,0.00:05:19.37,-9557.00,1749.00
31938,0.00:05:19.38,-9557.00,1749.00
31939,0.00:05:19.39,-9557.00,1749.00
31940,0.00:05:19.40,-9557.00,1749.00
31941,0.00:05:19.41,-9557.00,1749.00
31942,0.00:05:19.42,-9557.00,1749.00
31943,0.00:05:19.43,-9557.00,1749.00
31944,0.00:05:19.44,-9557.00,1749.00
31945,0.00:05:19.45,-9556.00,1749.00
31946,0.00:05:19.46,-9556.00,1749.00
31947,0.00:05:19.47,-9556.00,1749.00
31948,0.00:05:19.48,-9556.00,1749.00
31949,0.00:05:19.49,-9556.00,1749.00
31950,0.00:05:19.50,-9556.00,1749.00
31951,0.00:05:19.51,-9556.00,1749.00
31952,0.00:05:19.52,-9556.00,1749.00
31953,0.00:05:19.53,-9556.00,1749.00
31954,0.00:05:19.54,-9555.00,1749.00
31955,0.00:05:19.55,-9556.00,1749.00
31956,0.00:05:19.56,-9556.00,1749.00
31957,0.00:05:19.57,-9555.00,1749.00
31958,0.00:05:19.58,-9555.00,1749.00
31959,0.00:05:19.59,-9555.00,1749.00
31960,0.00:05:19.60,-9555.00,1749.00
31961,0.00:05:19.61,-9555.00,1749.00
31962,0.00:05:19.62,-9555.00,1749.00
31963,0.00:05:19.63,-9555.00,1749.00
31964,0.00:05:19.64,-9555.00,1749.00
31965,0.00:05:19.65,-9554.00,1748.00
31966,0.00:05:19.66,-9555.00,1749.00
31967,0.00:05:19.67,-9555.00,1749.00
31968,0.00:05:19.68,-9554.00,1749.00
31969,0.00:05:19.69,-9554.00,1749.00
31970,0.00:05:19.70,-9554.00,1749.00
31971,0.00:05:19.71,-9554.00,1748.00
31972,0.00:05:19.72,-9554.00,1748.00
31973,0.00:05:19.73,-9554.00,1748.00
31974,0.00:05:19.74,-9554.00,1748.00
31975,0.00:05:19.75,-9554.00,1749.00
31976,0.00:05:19.76,-9553.00,1748.00
31977,0.00:05:19.77,-9553.00,1748.00
31978,0.00:05:19.78,-9553.00,1748.00
31979,0.00:05:19.79,-9553.00,1748.00
31980,0.00:05:19.80,-9553.00,1748.00
31981,0.00:05:19.81,-9553.00,1749.00
31982,0.00:05:19.82,-9553.00,1748.00
31983,0.00:05:19.83,-9553.00,1748.00
31984,0.00:05:19.84,-9553.00,1748.00
31985,0.00:05:19.85,-9553.00,1748.00
31986,0.00:05:19.86,-9553.00,1748.00
31987,0.00:05:19.87,-9553.00,1748.00
31988,0.00:05:19.88,-9552.00,1748.00
31989,0.00:05:19.89,-9552.00,1748.00
31990,0.00:05:19.90,-9552.00,1748.00
31991,0.00:05:19.91,-9552.00,1748.00
31992,0.00:05:19.92,-9552.00,1748.00
31993,0.00:05:19.93,-9552.00,1748.00
31994,0.00:05:19.94,-9552.00,1748.00
31995,0.00:05:19.95,-9552.00,1748.00
31996,0.00:05:19.96,-9552.00,1748.00
31997,0.00:05:19.97,-9552.00,1748.00
31998,0.00:05:19.98,-9552.00,1748.00
31999,0.00:05:19.99,-9552.00,1748.00
32000,0.00:05:20.00,-9552.00,1748.00
32001,0.00:05:20.01,-9552.00,1748.00
32002,0.00:05:20.02,-9552.00,1748.00
32003,0.00:05:20.03,-9552.00,1748.00
32004,0.00:05:20.04,-9552.00,1748.00
32005,0.00:05:20.05,-9551.00,1748.00
32006,0.00:05:20.06,-9551.00,1748.00
32007,0.00:05:20.07,-9551.00,1748.00
32008,0.00:05:20.08,-9551.00,1748.00
32009,0.00:05:20.09,-9551.00,1748.00
32010,0.00:05:20.10,-9551.00,1748.00
32011,0.00:05:20.11,-9551.00,1748.00
32012,0.00:05:20.12,-9551.00,1748.00
32013,0.00:05:20.13,-9551.00,1748.00
32014,0.00:05:20.14,-9551.00,1748.00
32015,0.00:05:20.15,-9551.00,1748.00
32016,0.00:05:20.16,-9550.00,1748.00
32017,0.00:05:20.17,-9550.00,1748.00
32018,0.00:05:20.18,-9550.00,1748.00
32019,0.00:05:20.19,-9550.00,1748.00
32020,0.00:05:20.20,-9550.00,1748.00
32021,0.00:05:20.21,-9550.00,1747.00
32022,0.00:05:20.22,-9550.00,1747.00
32023,0.00:05:20.23,-9550.00,1747.00
32024,0.00:05:20.24,-9550.00,1748.00
32025,0.00:05:20.25,-9550.00,1748.00
32026,0.00:05:20.26,-9550.00,1747.00
32027,0.00:05:20.27,-9550.00,1747.00
32028,0.00:05:20.28,-9550.00,1747.00
32029,0.00:05:20.29,-9549.00,1748.00
32030,0.00:05:20.30,-9549.00,1748.00
32031,0.00:05:20.31,-9549.00,1748.00
32032,0.00:05:20.32,-9549.00,1748.00
32033,0.00:05:20.33,-9549.00,1747.00
32034,0.00:05:20.34,-9549.00,1747.00
32035,0.00:05:20.35,-9549.00,1748.00
32036,0.00:05:20.36,-9549.00,1747.00
32037,0.00:05:20.37,-9549.00,1747.00
32038,0.00:05:20.38,-9549.00,1747.00
32039,0.00:05:20.39,-9549.00,1747.00
32040,0.00:05:20.40,-9548.00,1747.00
32041,0.00:05:20.41,-9548.00,1747.00
32042,0.00:05:20.42,-9548.00,1747.00
32043,0.00:05:20.43,-9548.00,1747.00
32044,0.00:05:20.44,-9548.00,1747.00
32045,0.00:05:20.45,-9548.00,1747.00
32046,0.00:05:20.46,-9548.00,1747.00
32047,0.00:05:20.47,-9548.00,1747.00
32048,0.00:05:20.48,-9548.00,1747.00
32049,0.00:05:20.49,-9548.00,1747.00
32050,0.00:05:20.50,-9548.00,1747.00
32051,0.00:05:20.51,-9547.00,1747.00
32052,0.00:05:20.52,-9547.00,1747.00
32053,0.00:05:20.53,-9547.00,1747.00
32054,0.00:05:20.54,-9547.00,1747.00
32055,0.00:05:20.55,-9547.00,1747.00
32056,0.00:05:20.56,-9547.00,1747.00
32057,0.00:05:20.57,-9547.00,1747.00
32058,0.00:05:20.58,-9547.00,1747.00
32059,0.00:05:20.59,-9547.00,1747.00
32060,0.00:05:20.60,-9547.00,1747.00
32061,0.00:05:20.61,-9547.00,1747.00
32062,0.00:05:20.62,-9547.00,1747.00
32063,0.00:05:20.63,-9547.00,1747.00
32064,0.00:05:20.64,-9547.00,1747.00
32065,0.00:05:20.65,-9546.00,1747.00
32066,0.00:05:20.66,-9546.00,1747.00
32067,0.00:05:20.67,-9546.00,1747.00
32068,0.00:05:20.68,-9546.00,1747.00
32069,0.00:05:20.69,-9546.00,1747.00
32070,0.00:05:20.70,-9546.00,1747.00
32071,0.00:05:20.71,-9546.00,1747.00
32072,0.00:05:20.72,-9546.00,1747.00
32073,0.00:05:20.73,-9546.00,1747.00
32074,0.00:05:20.74,-9546.00,1747.00
32075,0.00:05:20.75,-9546.00,1747.00
32076,0.00:05:20.76,-9545.00,1747.00
32077,0.00:05:20.77,-9545.00,1747.00
32078,0.00:05:20.78,-9546.00,1747.00
32079,0.00:05:20.79,-9546.00,1747.00
32080,0.00:05:20.80,-9545.00,1746.00
32081,0.00:05:20.81,-9545.00,1747.00
32082,0.00:05:20.82,-9545.00,1746.00
32083,0.00:05:20.83,-9545.00,1746.00
32084,0.00:05:20.84,-9545.00,1746.00
32085,0.00:05:20.85,-9545.00,1747.00
32086,0.00:05:20.86,-9545.00,1747.00
32087,0.00:05:20.87,-9545.00,1746.00
32088,0.00:05:20.88,-9545.00,1746.00
32089,0.00:05:20.89,-9544.00,1746.00
32090,0.00:05:20.90,-9544.00,1746.00
32091,0.00:05:20.91,-9545.00,1746.00
32092,0.00:05:20.92,-9544.00,1746.00
32093,0.00:05:20.93,-9544.00,1746.00
32094,0.00:05:20.94,-9544.00,1746.00
32095,0.00:05:20.95,-9544.00,1746.00
32096,0.00:05:20.96,-9544.00,1746.00
32097,0.00:05:20.97,-9544.00,1746.00
32098,0.00:05:20.98,-9544.00,1746.00
32099,0.00:05:20.99,-9544.00,1746.00
32100,0.00:05:21.00,-9544.00,1746.00
32101,0.00:05:21.01,-9544.00,1746.00
32102,0.00:05:21.02,-9544.00,1746.00
32103,0.00:05:21.03,-9544.00,1746.00
32104,0.00:05:21.04,-9544.00,1746.00
32105,0.00:05:21.05,-9543.00,1746.00
32106,0.00:05:21.06,-9543.00,1746.00
32107,0.00:05:21.07,-9543.00,1746.00
32108,0.00:05:21.08,-9543.00,1746.00
32109,0.00:05:21.09,-9543.00,1746.00
32110,0.00:05:21.10,-9543.00,1746.00
32111,0.00:05:21.11,-9543.00,1746.00
32112,0.00:05:21.12,-9543.00,1746.00
32113,0.00:05:21.13,-9543.00,1746.00
32114,0.00:05:21.14,-9543.00,1745.00
32115,0.00:05:21.15,-9542.00,1746.00
32116,0.00:05:21.16,-9542.00,1746.00
32117,0.00:05:21.17,-9542.00,1746.00
32118,0.00:05:21.18,-9542.00,1746.00
32119,0.00:05:21.19,-9542.00,1746.00
32120,0.00:05:21.20,-9542.00,1745.00
32121,0.00:05:21.21,-9542.00,1746.00
32122,0.00:05:21.22,-9542.00,1746.00
32123,0.00:05:21.23,-9542.00,1746.00
32124,0.00:05:21.24,-9541.00,1745.00
32125,0.00:05:21.25,-9542.00,1745.00
32126,0.00:05:21.26,-9541.00,1745.00
32127,0.00:05:21.27,-9541.00,1745.00
32128,0.00:05:21.28,-9541.00,1745.00
32129,0.00:05:21.29,-9541.00,1745.00
32130,0.00:05:21.30,-9541.00,1745.00
32131,0.00:05:21.31,-9541.00,1745.00
32132,0.00:05:21.32,-9541.00,1746.00
32133,0.00:05:21.33,-9541.00,1745.00
32134,0.00:05:21.34,-9540.00,1745.00
32135,0.00:05:21.35,-9540.00,1745.00
32136,0.00:05:21.36,-9540.00,1745.00
32137,0.00:05:21.37,-9540.00,1745.00
32138,0.00:05:21.38,-9540.00,1745.00
32139,0.00:05:21.39,-9540.00,1745.00
32140,0.00:05:21.40,-9540.00,1745.00
32141,0.00:05:21.41,-9540.00,1745.00
32142,0.00:05:21.42,-9540.00,1745.00
32143,0.00:05:21.43,-9540.00,1745.00
32144,0.00:05:21.44,-9540.00,1745.00
32145,0.00:05:21.45,-9540.00,1745.00
32146,0.00:05:21.46,-9540.00,1745.00
32147,0.00:05:21.47,-9539.00,1745.00
32148,0.00:05:21.48,-9539.00,1745.00
32149,0.00:05:21.49,-9539.00,1745.00
32150,0.00:05:21.50,-9539.00,1745.00
32151,0.00:05:21.51,-9539.00,1745.00
32152,0.00:05:21.52,-9539.00,1744.00
32153,0.00:05:21.53,-9538.00,1745.00
32154,0.00:05:21.54,-9539.00,1745.00
32155,0.00:05:21.55,-9538.00,1745.00
32156,0.00:05:21.56,-9538.00,1745.00
32157,0.00:05:21.57,-9538.00,1745.00
32158,0.00:05:21.58,-9538.00,1745.00
32159,0.00:05:21.59,-9538.00,1745.00
32160,0.00:05:21.60,-9538.00,1745.00
32161,0.00:05:21.61,-9538.00,1745.00
32162,0.00:05:21.62,-9538.00,1744.00
32163,0.00:05:21.63,-9538.00,1745.00
32164,0.00:05:21.64,-9537.00,1745.00
32165,0.00:05:21.65,-9538.00,1744.00
32166,0.00:05:21.66,-9538.00,1745.00
32167,0.00:05:21.67,-9537.00,1745.00
32168,0.00:05:21.68,-9537.00,1745.00
32169,0.00:05:21.69,-9537.00,1744.00
32170,0.00:05:21.70,-9537.00,1744.00
32171,0.00:05:21.71,-9537.00,1745.00
32172,0.00:05:21.72,-9537.00,1744.00
32173,0.00:05:21.73,-9537.00,1745.00
32174,0.00:05:21.74,-9537.00,1744.00
32175,0.00:05:21.75,-9537.00,1744.00
32176,0.00:05:21.76,-9537.00,1744.00
32177,0.00:05:21.77,-9536.00,1744.00
32178,0.00:05:21.78,-9537.00,1744.00
32179,0.00:05:21.79,-9536.00,1744.00
32180,0.00:05:21.80,-9536.00,1745.00
32181,0.00:05:21.81,-9536.00,1744.00
32182,0.00:05:21.82,-9536.00,1744.00
32183,0.00:05:21.83,-9536.00,1744.00
32184,0.00:05:21.84,-9536.00,1744.00
32185,0.00:05:21.85,-9536.00,1744.00
32186,0.00:05:21.86,-9536.00,1744.00
32187,0.00:05:21.87,-9536.00,1744.00
32188,0.00:05:21.88,-9536.00,1744.00
32189,0.00:05:21.89,-9536.00,1744.00
32190,0.00:05:21.90,-9536.00,1744.00
32191,0.00:05:21.91,-9536.00,1744.00
32192,0.00:05:21.92,-9536.00,1744.00
32193,0.00:05:21.93,-9536.00,1744.00
32194,0.00:05:21.94,-9536.00,1744.00
32195,0.00:05:21.95,-9535.00,1744.00
32196,0.00:05:21.96,-9535.00,1744.00
32197,0.00:05:21.97,-9535.00,1744.00
32198,0.00:05:21.98,-9535.00,1744.00
32199,0.00:05:21.99,-9535.00,1744.00
32200,0.00:05:22.00,-9535.00,1744.00
32201,0.00:05:22.01,-9535.00,1744.00
32202,0.00:05:22.02,-9535.00,1744.00
32203,0.00:05:22.03,-9535.00,1744.00
32204,0.00:05:22.04,-9535.00,1744.00
32205,0.00:05:22.05,-9534.00,1744.00
32206,0.00:05:22.06,-9534.00,1744.00
32207,0.00:05:22.07,-9535.00,1744.00
32208,0.00:05:22.08,-9534.00,1744.00
32209,0.00:05:22.09,-9534.00,1744.00
32210,0.00:05:22.10,-9534.00,1744.00
32211,0.00:05:22.11,-9534.00,1744.00
32212,0.00:05:22.12,-9534.00,1744.00
32213,0.00:05:22.13,-9534.00,1744.00
32214,0.00:05:22.14,-9534.00,1744.00
32215,0.00:05:22.15,-9534.00,1744.00
32216,0.00:05:22.16,-9534.00,1744.00
32217,0.00:05:22.17,-9533.00,1744.00
32218,0.00:05:22.18,-9533.00,1744.00
32219,0.00:05:22.19,-9533.00,1744.00
32220,0.00:05:22.20,-9533.00,1744.00
32221,0.00:05:22.21,-9533.00,1744.00
32222,0.00:05:22.22,-9533.00,1744.00
32223,0.00:05:22.23,-9533.00,1744.00
32224,0.00:05:22.24,-9533.00,1744.00
32225,0.00:05:22.25,-9533.00,1744.00
32226,0.00:05:22.26,-9533.00,1744.00
32227,0.00:05:22.27,-9533.00,1744.00
32228,0.00:05:22.28,-9533.00,1744.00
32229,0.00:05:22.29,-9533.00,1744.00
32230,0.00:05:22.30,-9532.00,1744.00
32231,0.00:05:22.31,-9532.00,1744.00
32232,0.00:05:22.32,-9532.00,1743.00
32233,0.00:05:22.33,-9532.00,1743.00
32234,0.00:05:22.34,-9532.00,1744.00
32235,0.00:05:22.35,-9532.00,1744.00
32236,0.00:05:22.36,-9532.00,1744.00
32237,0.00:05:22.37,-9532.00,1744.00
32238,0.00:05:22.38,-9532.00,1744.00
32239,0.00:05:22.39,-9532.00,1743.00
32240,0.00:05:22.40,-9532.00,1744.00
32241,0.00:05:22.41,-9532.00,1744.00
32242,0.00:05:22.42,-9531.00,1744.00
32243,0.00:05:22.43,-9531.00,1744.00
32244,0.00:05:22.44,-9531.00,1744.00
32245,0.00:05:22.45,-9531.00,1744.00
32246,0.00:05:22.46,-9531.00,1743.00
32247,0.00:05:22.47,-9531.00,1743.00
32248,0.00:05:22.48,-9531.00,1744.00
32249,0.00:05:22.49,-9531.00,1744.00
32250,0.00:05:22.50,-9531.00,1744.00
32251,0.00:05:22.51,-9531.00,1744.00
32252,0.00:05:22.52,-9531.00,1743.00
32253,0.00:05:22.53,-9531.00,1743.00
32254,0.00:05:22.54,-9531.00,1743.00
32255,0.00:05:22.55,-9531.00,1743.00
32256,0.00:05:22.56,-9531.00,1743.00
32257,0.00:05:22.57,-9530.00,1743.00
32258,0.00:05:22.58,-9530.00,1743.00
32259,0.00:05:22.59,-9530.00,1743.00
32260,0.00:05:22.60,-9530.00,1743.00
32261,0.00:05:22.61,-9530.00,1743.00
32262,0.00:05:22.62,-9530.00,1743.00
32263,0.00:05:22.63,-9530.00,1743.00
32264,0.00:05:22.64,-9530.00,1743.00
32265,0.00:05:22.65,-9530.00,1743.00
32266,0.00:05:22.66,-9530.00,1743.00
32267,0.00:05:22.67,-9530.00,1743.00
32268,0.00:05:22.68,-9529.00,1743.00
32269,0.00:05:22.69,-9529.00,1743.00
32270,0.00:05:22.70,-9529.00,1743.00
32271,0.00:05:22.71,-9529.00,1743.00
32272,0.00:05:22.72,-9529.00,1743.00
32273,0.00:05:22.73,-9529.00,1743.00
32274,0.00:05:22.74,-9529.00,1743.00
32275,0.00:05:22.75,-9529.00,1743.00
32276,0.00:05:22.76,-9529.00,1743.00
32277,0.00:05:22.77,-9529.00,1743.00
32278,0.00:05:22.78,-9529.00,1743.00
32279,0.00:05:22.79,-9529.00,1743.00
32280,0.00:05:22.80,-9528.00,1743.00
32281,0.00:05:22.81,-9528.00,1743.00
32282,0.00:05:22.82,-9529.00,1743.00
32283,0.00:05:22.83,-9528.00,1743.00
32284,0.00:05:22.84,-9528.00,1743.00
32285,0.00:05:22.85,-9528.00,1743.00
32286,0.00:05:22.86,-9528.00,1743.00
32287,0.00:05:22.87,-9528.00,1743.00
32288,0.00:05:22.88,-9528.00,1743.00
32289,0.00:05:22.89,-9528.00,1743.00
32290,0.00:05:22.90,-9528.00,1743.00
32291,0.00:05:22.91,-9528.00,1743.00
32292,0.00:05:22.92,-9527.00,1743.00
32293,0.00:05:22.93,-9527.00,1743.00
32294,0.00:05:22.94,-9527.00,1743.00
32295,0.00:05:22.95,-9528.00,1743.00
32296,0.00:05:22.96,-9527.00,1743.00
32297,0.00:05:22.97,-9527.00,1743.00
32298,0.00:05:22.98,-9527.00,1742.00
32299,0.00:05:22.99,-9527.00,1743.00
32300,0.00:05:23.00,-9527.00,1742.00
32301,0.00:05:23.01,-9527.00,1743.00
32302,0.00:05:23.02,-9527.00,1742.00
32303,0.00:05:23.03,-9527.00,1742.00
32304,0.00:05:23.04,-9527.00,1743.00
32305,0.00:05:23.05,-9527.00,1742.00
32306,0.00:05:23.06,-9527.00,1742.00
32307,0.00:05:23.07,-9527.00,1742.00
32308,0.00:05:23.08,-9527.00,1742.00
32309,0.00:05:23.09,-9527.00,1742.00
32310,0.00:05:23.10,-9527.00,1742.00
32311,0.00:05:23.11,-9526.00,1742.00
32312,0.00:05:23.12,-9527.00,1742.00
32313,0.00:05:23.13,-9526.00,1742.00
32314,0.00:05:23.14,-9526.00,1742.00
32315,0.00:05:23.15,-9526.00,1742.00
32316,0.00:05:23.16,-9526.00,1742.00
32317,0.00:05:23.17,-9526.00,1742.00
32318,0.00:05:23.18,-9526.00,1742.00
32319,0.00:05:23.19,-9526.00,1742.00
32320,0.00:05:23.20,-9526.00,1742.00
32321,0.00:05:23.21,-9526.00,1742.00
32322,0.00:05:23.22,-9526.00,1742.00
32323,0.00:05:23.23,-9525.00,1742.00
32324,0.00:05:23.24,-9525.00,1742.00
32325,0.00:05:23.25,-9526.00,1742.00
32326,0.00:05:23.26,-9526.00,1742.00
32327,0.00:05:23.27,-9525.00,1742.00
32328,0.00:05:23.28,-9525.00,1742.00
32329,0.00:05:23.29,-9525.00,1742.00
32330,0.00:05:23.30,-9525.00,1742.00
32331,0.00:05:23.31,-9525.00,1742.00
32332,0.00:05:23.32,-9525.00,1742.00
32333,0.00:05:23.33,-9525.00,1742.00
32334,0.00:05:23.34,-9525.00,1742.00
32335,0.00:05:23.35,-9525.00,1742.00
32336,0.00:05:23.36,-9525.00,1742.00
32337,0.00:05:23.37,-9525.00,1742.00
32338,0.00:05:23.38,-9524.00,1742.00
32339,0.00:05:23.39,-9525.00,1742.00
32340,0.00:05:23.40,-9524.00,1742.00
32341,0.00:05:23.41,-9525.00,1742.00
32342,0.00:05:23.42,-9524.00,1742.00
32343,0.00:05:23.43,-9524.00,1742.00
32344,0.00:05:23.44,-9524.00,1742.00
32345,0.00:05:23.45,-9524.00,1742.00
32346,0.00:05:23.46,-9524.00,1742.00
32347,0.00:05:23.47,-9524.00,1742.00
32348,0.00:05:23.48,-9524.00,1742.00
32349,0.00:05:23.49,-9524.00,1742.00
32350,0.00:05:23.50,-9524.00,1742.00
32351,0.00:05:23.51,-9524.00,1742.00
32352,0.00:05:23.52,-9523.00,1742.00
32353,0.00:05:23.53,-9524.00,1741.00
32354,0.00:05:23.54,-9523.00,1742.00
32355,0.00:05:23.55,-9523.00,1742.00
32356,0.00:05:23.56,-9523.00,1742.00
32357,0.00:05:23.57,-9523.00,1742.00
32358,0.00:05:23.58,-9523.00,1742.00
32359,0.00:05:23.59,-9523.00,1742.00
32360,0.00:05:23.60,-9523.00,1742.00
32361,0.00:05:23.61,-9523.00,1742.00
32362,0.00:05:23.62,-9523.00,1741.00
32363,0.00:05:23.63,-9523.00,1742.00
32364,0.00:05:23.64,-9522.00,1741.00
32365,0.00:05:23.65,-9522.00,1742.00
32366,0.00:05:23.66,-9523.00,1741.00
32367,0.00:05:23.67,-9522.00,1742.00
32368,0.00:05:23.68,-9522.00,1741.00
32369,0.00:05:23.69,-9522.00,1741.00
32370,0.00:05:23.70,-9522.00,1741.00
32371,0.00:05:23.71,-9522.00,1742.00
32372,0.00:05:23.72,-9522.00,1742.00
32373,0.00:05:23.73,-9522.00,1741.00
32374,0.00:05:23.74,-9522.00,1741.00
32375,0.00:05:23.75,-9522.00,1742.00
32376,0.00:05:23.76,-9522.00,1741.00
32377,0.00:05:23.77,-9521.00,1741.00
32378,0.00:05:23.78,-9521.00,1741.00
32379,0.00:05:23.79,-9522.00,1741.00
32380,0.00:05:23.80,-9522.00,1741.00
32381,0.00:05:23.81,-9521.00,1741.00
32382,0.00:05:23.82,-9521.00,1741.00
32383,0.00:05:23.83,-9521.00,1741.00
32384,0.00:05:23.84,-9521.00,1741.00
32385,0.00:05:23.85,-9521.00,1741.00
32386,0.00:05:23.86,-9521.00,1741.00
32387,0.00:05:23.87,-9521.00,1741.00
32388,0.00:05:23.88,-9521.00,1741.00
32389,0.00:05:23.89,-9520.00,1741.00
32390,0.00:05:23.90,-9521.00,1741.00
32391,0.00:05:23.91,-9521.00,1741.00
32392,0.00:05:23.92,-9520.00,1741.00
32393,0.00:05:23.93,-9520.00,1741.00
32394,0.00:05:23.94,-9520.00,1741.00
32395,0.00:05:23.95,-9520.00,1741.00
32396,0.00:05:23.96,-9520.00,1741.00
32397,0.00:05:23.97,-9520.00,1741.00
32398,0.00:05:23.98,-9520.00,1741.00
